31.000000	32.000000	0.000000	0.000000	0.000000	0.050300	0.000000	0.000000	0.000000	0.000000	0.000000	0.051000	0.000000	0.000000
3.000000	33.000000	0.021900	0.007300	0.007500	0.021700	0.007400	0.022100	0.050400	0.018200	0.020100	0.051000	0.023800	0.049600
33.000000	34.000000	0.024000	0.008000	0.008200	0.023800	0.008100	0.024300	0.055500	0.020000	0.022100	0.056100	0.026100	0.054600
34.000000	35.000000	0.048100	0.016000	0.016500	0.047700	0.016300	0.048600	0.110900	0.040100	0.044100	0.112300	0.052300	0.109200
35.000000	36.000000	0.026200	0.008700	0.009000	0.026000	0.008900	0.026500	0.060500	0.021900	0.024100	0.061300	0.028500	0.059600
36.000000	37.000000	0.069900	0.023300	0.023900	0.069300	0.023600	0.070700	0.161400	0.058300	0.064200	0.163300	0.076000	0.158800
33.000000	38.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
38.000000	39.000000	0.021900	0.007300	0.007500	0.021700	0.007400	0.022100	0.050400	0.018200	0.020100	0.051000	0.023800	0.049600
39.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056600	0.000000	0.000000	0.000000	0.000000	0.000000	0.057400
40.000000	41.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081800	0.000000	0.000000	0.000000	0.000000	0.000000	0.082900
41.000000	42.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176200	0.000000	0.000000	0.000000	0.000000	0.000000	0.178600
39.000000	43.000000	0.024000	0.008000	0.008200	0.023800	0.008100	0.024300	0.055500	0.020000	0.022100	0.056100	0.026100	0.054600
43.000000	44.000000	0.000000	0.000000	0.000000	0.056600	0.000000	0.000000	0.000000	0.000000	0.000000	0.057400	0.000000	0.000000
44.000000	45.000000	0.000000	0.000000	0.000000	0.144800	0.000000	0.000000	0.000000	0.000000	0.000000	0.146700	0.000000	0.000000
43.000000	46.000000	0.028400	0.009400	0.009700	0.028200	0.009600	0.028700	0.065600	0.023700	0.026100	0.066400	0.030900	0.064500
46.000000	47.000000	0.113300	0.000000	0.000000	0.000000	0.000000	0.000000	0.114800	0.000000	0.000000	0.000000	0.000000	0.000000
47.000000	48.000000	0.075500	0.000000	0.000000	0.000000	0.000000	0.000000	0.076600	0.000000	0.000000	0.000000	0.000000	0.000000
48.000000	49.000000	0.144800	0.000000	0.000000	0.000000	0.000000	0.000000	0.146700	0.000000	0.000000	0.000000	0.000000	0.000000
48.000000	50.000000	0.031500	0.000000	0.000000	0.000000	0.000000	0.000000	0.031900	0.000000	0.000000	0.000000	0.000000	0.000000
50.000000	51.000000	0.132200	0.000000	0.000000	0.000000	0.000000	0.000000	0.134000	0.000000	0.000000	0.000000	0.000000	0.000000
51.000000	52.000000	0.081800	0.000000	0.000000	0.000000	0.000000	0.000000	0.082900	0.000000	0.000000	0.000000	0.000000	0.000000
46.000000	53.000000	0.087400	0.029100	0.029900	0.086700	0.029500	0.088400	0.201700	0.072900	0.080200	0.204200	0.095000	0.198500
