id,Pa,Qa,Pb,Qb,Pc,Qc,CapA,CapB,CapC,PgA,PgB,PgC,name,bus_type,Vln,v_ln_base,s_base
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_200,PQ,7199.557856794634,7199.557856794634,1000000.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_57,PQ,7199.557856794634,7199.557856794634,1000000.0
14,0.0061562257,0.0018367523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_278,PQ,7199.557856794634,7199.557856794634,1000000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_196,PQ,7199.557856794634,7199.557856794634,1000000.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_90,PQ,7199.557856794634,7199.557856794634,1000000.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_194,PQ,7199.557856794634,7199.557856794634,1000000.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_54,PQ,7199.557856794634,7199.557856794634,1000000.0
19,0.0,0.0,0.0042901486999999,0.0012712908999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_275,PQ,7199.557856794634,7199.557856794634,1000000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_103,PQ,7199.557856794634,7199.557856794634,1000000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_71,PQ,7199.557856794634,7199.557856794634,1000000.0
22,0.0,0.0,0.0064352229999999,0.0019069363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_268,PQ,7199.557856794634,7199.557856794634,1000000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_166,PQ,7199.557856794634,7199.557856794634,1000000.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_190,PQ,7199.557856794634,7199.557856794634,1000000.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_39,PQ,7199.557856794634,7199.557856794634,1000000.0
26,0.0,0.0,0.0107253717,0.0037182272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_272,PQ,7199.557856794634,7199.557856794634,1000000.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_109,PQ,7199.557856794634,7199.557856794634,1000000.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_12,PQ,7199.557856794634,7199.557856794634,1000000.0
29,0.0,0.0,0.0004290148999999,0.0001271219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_271,PQ,7199.557856794634,7199.557856794634,1000000.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_104,PQ,7199.557856794634,7199.557856794634,1000000.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_198,PQ,7199.557856794634,7199.557856794634,1000000.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_83,PQ,7199.557856794634,7199.557856794634,1000000.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_165,PQ,7199.557856794634,7199.557856794634,1000000.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_138,PQ,7199.557856794634,7199.557856794634,1000000.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_183,PQ,7199.557856794634,7199.557856794634,1000000.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_43,PQ,7199.557856794634,7199.557856794634,1000000.0
37,0.0684025077,0.0204083589,0.0715024783,0.0211881812,0.0695469647,0.0206918439,0.0,0.0,0.0,0.0,0.0,0.0,node_312,PQ,7199.557856794634,7199.557856794634,1000000.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_51,PQ,7199.557856794634,7199.557856794634,1000000.0
39,0.0,0.0,0.0,0.0,0.0104320447,0.0031037766,0.0,0.0,0.0,0.0,0.0,0.0,node_290,PQ,7199.557856794634,7199.557856794634,1000000.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_91,PQ,7199.557856794634,7199.557856794634,1000000.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_224,PQ,7199.557856794634,7199.557856794634,1000000.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_139,PQ,7199.557856794634,7199.557856794634,1000000.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_27,PQ,7199.557856794634,7199.557856794634,1000000.0
44,0.0062,0.0018,0.0064,0.0019,0.0063,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,node_313,PQ,7199.557856794634,7199.557856794634,1000000.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_102,PQ,7199.557856794634,7199.557856794634,1000000.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_219,PQ,7199.557856794634,7199.557856794634,1000000.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_74,PQ,7199.557856794634,7199.557856794634,1000000.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_98,PQ,7199.557856794634,7199.557856794634,1000000.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_147,PQ,7199.557856794634,7199.557856794634,1000000.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_34,PQ,7199.557856794634,7199.557856794634,1000000.0
51,0.0684025077,0.0204083589,0.0715024783,0.0211881812,0.0695469647,0.0206918439,0.0,0.0,0.0,0.0,0.0,0.0,node_322,PQ,7199.557856794634,7199.557856794634,1000000.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_35,PQ,7199.557856794634,7199.557856794634,1000000.0
53,0.0684025077,0.0204083589,0.0715024783,0.0211881812,0.0695469647,0.0206918439,0.0,0.0,0.0,0.0,0.0,0.0,node_323,PQ,7199.557856794634,7199.557856794634,1000000.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_151,PQ,7199.557856794634,7199.557856794634,1000000.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_38,PQ,7199.557856794634,7199.557856794634,1000000.0
56,0.0102603761999999,0.0030612537999999,0.0107253717,0.0031782271999999,0.0104320447,0.0031037766,0.0,0.0,0.0,0.0,0.0,0.0,node_326,PQ,7199.557856794634,7199.557856794634,1000000.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_178,PQ,7199.557856794634,7199.557856794634,1000000.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_3,PQ,7199.557856794634,7199.557856794634,1000000.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_78,PQ,7199.557856794634,7199.557856794634,1000000.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_48,PQ,7199.557856794634,7199.557856794634,1000000.0
61,0.1366682104,0.0407759011,0.1428619516,0.0423339859,0.1389548355,0.0413423042,0.0,0.0,0.0,0.0,0.0,0.0,node_295,PQ,7199.557856794634,7199.557856794634,1000000.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_248,PQ,7199.557856794634,7199.557856794634,1000000.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_220,PQ,7199.557856794634,7199.557856794634,1000000.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_77,PQ,7199.557856794634,7199.557856794634,1000000.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_99,PQ,7199.557856794634,7199.557856794634,1000000.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_47,PQ,7199.557856794634,7199.557856794634,1000000.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_150,PQ,7199.557856794634,7199.557856794634,1000000.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_36,PQ,7199.557856794634,7199.557856794634,1000000.0
69,0.205207523,0.0612250769999999,0.214507435,0.063564543,0.208640894,0.062075532,0.0,0.0,0.0,0.0,0.0,0.0,node_324,PQ,7199.557856794634,7199.557856794634,1000000.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_247,PQ,7199.557856794634,7199.557856794634,1000000.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_266,PQ,7199.557856794634,7199.557856794634,1000000.0
72,0.0684025077,0.0204083589,0.0715024783,0.0211881812,0.0695469647,0.0206918439,0.0,0.0,0.0,0.0,0.0,0.0,node_328,PQ,7199.557856794634,7199.557856794634,1000000.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_254,PQ,7199.557856794634,7199.557856794634,1000000.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_222,PQ,7199.557856794634,7199.557856794634,1000000.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_75,PQ,7199.557856794634,7199.557856794634,1000000.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_100,PQ,7199.557856794634,7199.557856794634,1000000.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_148,PQ,7199.557856794634,7199.557856794634,1000000.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_149,PQ,7199.557856794634,7199.557856794634,1000000.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_37,PQ,7199.557856794634,7199.557856794634,1000000.0
80,0.205207523,0.0612250769999999,0.214507435,0.063564543,0.208640894,0.062075532,0.0,0.0,0.0,0.0,0.0,0.0,node_325,PQ,7199.557856794634,7199.557856794634,1000000.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,node_228,PQ,7199.557856794634,7199.557856794634,1000000.0
