fb,tb,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base
15,16,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_196_90,CLOSED,1000000.0,7199.557856794634,51.83363333333335
16,17,0.0,0.0,0.0,0.0003974693470789,0.0,0.0,0.0,0.0,0.0,0.0017588229579232,0.0,0.0,overhead_line,oh_line_90_194,,1000000.0,7199.557856794634,51.83363333333335
17,18,0.0,0.0,0.0,3.417432171833673e-05,0.0,0.0,0.0,0.0,0.0,0.0001512231875272,0.0,0.0,overhead_line,oh_line_194_54,,1000000.0,7199.557856794634,51.83363333333335
18,19,0.0,0.0,0.0,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,switch,switch_54_275,CLOSED,1000000.0,7199.557856794634,51.83363333333335
17,20,0.0,0.0,0.0,0.0008068581881636,0.0,0.0,0.0,0.0,0.0,0.0035703903094919,0.0,0.0,overhead_line,oh_line_194_103,,1000000.0,7199.557856794634,51.83363333333335
20,21,0.0,0.0,0.0,2.236755177505841e-05,0.0,0.0,0.0,0.0,0.0,9.897760384198886e-05,0.0,0.0,overhead_line,oh_line_103_71,,1000000.0,7199.557856794634,51.83363333333335
21,22,0.0,0.0,0.0,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,switch,switch_71_268,CLOSED,1000000.0,7199.557856794634,51.83363333333335
20,23,0.0,0.0,0.0,0.0002454820306798,0.0,0.0,0.0,0.0,0.0,0.0010862710155901,0.0,0.0,overhead_line,oh_line_103_166,,1000000.0,7199.557856794634,51.83363333333335
23,24,0.0,0.0,0.0,0.0005014332001966,0.0,0.0,0.0,0.0,0.0,0.001635950524899,0.0,0.0,overhead_line,oh_line_166_190,,1000000.0,7199.557856794634,51.83363333333335
24,25,0.0,0.0,0.0,5.210712131803503e-05,0.0,0.0,0.0,0.0,0.0,0.0001700020509966,0.0,0.0,overhead_line,oh_line_190_39,,1000000.0,7199.557856794634,51.83363333333335
25,26,0.0,0.0,0.0,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,switch,switch_39_272,CLOSED,1000000.0,7199.557856794634,51.83363333333335
24,27,0.0,0.0,0.0,0.0007763445274417,0.0,0.0,0.0,0.0,0.0,0.0025328622769152,0.0,0.0,overhead_line,oh_line_190_109,,1000000.0,7199.557856794634,51.83363333333335
27,28,0.0,0.0,0.0,0.0001304016078772,0.0,0.0,0.0,0.0,0.0,9.684079218132554e-05,0.0,0.0,overhead_line,oh_line_109_12,,1000000.0,7199.557856794634,51.83363333333335
28,29,0.0,0.0,0.0,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,switch,switch_12_271,CLOSED,1000000.0,7199.557856794634,51.83363333333335
27,30,0.0,0.0,0.0,0.0002138061726506,0.0,0.0,0.0,0.0,0.0,0.0006975531740564,0.0,0.0,overhead_line,oh_line_109_104,,1000000.0,7199.557856794634,51.83363333333335
15,31,7.11610686965331e-05,2.646429801429386e-05,2.646429801429386e-05,7.11610686965331e-05,2.646429801429386e-05,7.11610686965331e-05,0.0006511986133491,0.0002146397435349,0.0002146397435349,0.0006511986133491,0.0002146397435349,0.0006511986133491,overhead_line,oh_line_196_198,,1000000.0,7199.557856794634,51.83363333333335
31,32,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_198_83,CLOSED,1000000.0,7199.557856794634,51.83363333333335
32,33,5.2830949706868095e-06,1.964745643974349e-06,1.964745643974349e-06,5.2830949706868095e-06,1.964745643974349e-06,5.2830949706868095e-06,4.834587481779555e-05,1.5935147832234114e-05,1.5935147832234114e-05,4.834587481779555e-05,1.5935147832234114e-05,4.834587481779555e-05,overhead_line,oh_line_83_165,,1000000.0,7199.557856794634,51.83363333333335
33,34,0.0009157790606035,0.0002128986793645,0.0002128986793645,0.0009157790606035,0.0002128986793645,0.0009157790606035,0.0006511732046245,-1.2364759625185449e-06,-1.2364759625185449e-06,0.0006511732046245,-1.2364759625185449e-06,0.0006511732046245,overhead_line,oh_line_165_138,,1000000.0,7199.557856794634,51.83363333333335
34,35,0.0007032015796868,0.0001634790465112,0.0001634790465112,0.0007032015796868,0.0001634790465112,0.0007032015796868,0.0005000180129036,-9.494559195477324e-07,-9.494559195477324e-07,0.0005000180129036,-9.494559195477324e-07,0.0005000180129036,overhead_line,oh_line_138_183,,1000000.0,7199.557856794634,51.83363333333335
35,36,0.0002957864691399,3.336147528289663e-05,3.336147528289663e-05,0.0002957864691399,3.336147528289663e-05,0.0002957864691399,0.0001200454759133,-1.2516369387864983e-05,-1.2516369387864983e-05,0.0001200454759133,-1.2516369387864983e-05,0.0001200454759133,overhead_line,oh_line_183_43,,1000000.0,7199.557856794634,51.83363333333335
36,37,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_43_312,CLOSED,1000000.0,7199.557856794634,51.83363333333335
35,38,0.0,0.0,0.0,0.0,0.0,0.0016142229358041,0.0,0.0,0.0,0.0,0.0,0.0006064924850771,overhead_line,oh_line_183_51,,1000000.0,7199.557856794634,51.83363333333335
38,39,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,switch,switch_51_290,CLOSED,1000000.0,7199.557856794634,51.83363333333335
31,40,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_198_91,CLOSED,1000000.0,7199.557856794634,51.83363333333335
40,41,5.2659341521496005e-05,1.0455698034837444e-05,1.0455698034837444e-05,5.2659341521496005e-05,1.0455698034837444e-05,5.2659341521496005e-05,5.103850904341447e-05,1.9556273833901803e-05,1.9556273833901803e-05,5.103850904341447e-05,1.9556273833901803e-05,5.103850904341447e-05,overhead_line,oh_line_91_224,,1000000.0,7199.557856794634,51.83363333333335
41,42,0.000155517852089,3.615451231822744e-05,3.615451231822744e-05,0.000155517852089,3.615451231822744e-05,0.000155517852089,0.0001105824128086,-2.0997868822624174e-07,-2.0997868822624174e-07,0.0001105824128086,-2.0997868822624174e-07,0.0001105824128086,overhead_line,oh_line_224_139,,1000000.0,7199.557856794634,51.83363333333335
42,43,0.0012594071364334,0.0001420473362942,0.0001420473362942,0.0012594071364334,0.0001420473362942,0.0012594071364334,0.0005111326745317,-5.329251529032365e-05,-5.329251529032365e-05,0.0005111326745317,-5.329251529032365e-05,0.0005111326745317,overhead_line,oh_line_139_27,,1000000.0,7199.557856794634,51.83363333333335
43,44,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_27_313,CLOSED,1000000.0,7199.557856794634,51.83363333333335
4,45,3.7416471179149546e-05,1.6401740790860076e-05,1.6401740790860076e-05,3.7416471179149546e-05,1.6401740790860076e-05,3.7416471179149546e-05,0.0005180216466446,0.0001728447336814,0.0001728447336814,0.0005180216466446,0.0001728447336814,0.0005180216466446,overhead_line,oh_line_209_102,,1000000.0,7199.557856794634,51.83363333333335
2,46,4.5857460763600354e-05,2.0101900608701527e-05,2.0101900608701527e-05,4.5857460763600354e-05,2.0101900608701527e-05,4.5857460763600354e-05,0.0006348850275581,0.0002118377373173,0.0002118377373173,0.0006348850275581,0.0002118377373173,0.0006348850275581,overhead_line,oh_line_211_219,,1000000.0,7199.557856794634,51.83363333333335
46,47,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_219_74,CLOSED,1000000.0,7199.557856794634,51.83363333333335
47,48,3.3332330464734507e-06,1.461143253248636e-06,1.461143253248636e-06,3.3332330464734507e-06,1.461143253248636e-06,3.3332330464734507e-06,4.6147774415102754e-05,1.539781171392226e-05,1.539781171392226e-05,4.6147774415102754e-05,1.539781171392226e-05,4.6147774415102754e-05,overhead_line,oh_line_74_98,,1000000.0,7199.557856794634,51.83363333333335
48,49,0.0006171894284271,0.0001434830953039,0.0001434830953039,0.0006171894284271,0.0001434830953039,0.0006171894284271,0.0004388582740737,-8.333231511843338e-07,-8.333231511843338e-07,0.0004388582740737,-8.333231511843338e-07,0.0004388582740737,overhead_line,oh_line_98_147,,1000000.0,7199.557856794634,51.83363333333335
49,50,0.0019736086992247,0.0003581377737129,0.0003581377737129,0.0019736086992247,0.0003581377737129,0.0019736086992247,0.0008545886123634,9.124597400751667e-05,9.124597400751667e-05,0.0008545886123634,9.124597400751667e-05,0.0008545886123634,overhead_line,oh_line_147_34,,1000000.0,7199.557856794634,51.83363333333335
50,51,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_34_322,CLOSED,1000000.0,7199.557856794634,51.83363333333335
49,52,0.0014429989925811,0.0002618515245073,0.0002618515245073,0.0014429989925811,0.0002618515245073,0.0014429989925811,0.0006248302954867,6.671426236702868e-05,6.671426236702868e-05,0.0006248302954867,6.671426236702868e-05,0.0006248302954867,overhead_line,oh_line_147_35,,1000000.0,7199.557856794634,51.83363333333335
52,53,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_35_323,CLOSED,1000000.0,7199.557856794634,51.83363333333335
49,54,0.0016556877710851,0.0003849113340413,0.0003849113340413,0.0016556877710851,0.0003849113340413,0.0016556877710851,0.0011772921637284,-2.235493492320623e-06,-2.235493492320623e-06,0.0011772921637284,-2.235493492320623e-06,0.0011772921637284,overhead_line,oh_line_147_151,,1000000.0,7199.557856794634,51.83363333333335
54,55,0.0010718775838421,0.0001945065664337,0.0001945065664337,0.0010718775838421,0.0001945065664337,0.0010718775838421,0.0004641317082555,4.955618314456992e-05,4.955618314456992e-05,0.0004641317082555,4.955618314456992e-05,0.0004641317082555,overhead_line,oh_line_151_38,,1000000.0,7199.557856794634,51.83363333333335
55,56,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_38_326,CLOSED,1000000.0,7199.557856794634,51.83363333333335
54,57,0.0001876606538494,3.405354304000228e-05,3.405354304000228e-05,0.0001876606538494,3.405354304000228e-05,0.0001876606538494,8.12585888131954e-05,8.676126706428298e-06,8.676126706428298e-06,8.12585888131954e-05,8.676126706428298e-06,8.12585888131954e-05,overhead_line,oh_line_151_178,,1000000.0,7199.557856794634,51.83363333333335
57,58,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586136e-05,1.3720323980586136e-05,4.098741258381491e-05,1.3720323980586136e-05,4.098741258381491e-05,overhead_line,oh_line_178_3,,1000000.0,7199.557856794634,51.83363333333335
58,59,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_3_78,CLOSED,1000000.0,7199.557856794634,51.83363333333335
59,60,0.0003927748203912,7.127426009051451e-05,7.127426009051451e-05,0.0003927748203912,7.127426009051451e-05,0.0003927748203912,0.0001700746905206,1.815918275304925e-05,1.815918275304925e-05,0.0001700746905206,1.815918275304925e-05,0.0001700746905206,overhead_line,oh_line_78_48,,1000000.0,7199.557856794634,51.83363333333335
60,61,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_48_295,CLOSED,1000000.0,7199.557856794634,51.83363333333335
54,62,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_151_248,CLOSED,1000000.0,7199.557856794634,51.83363333333335
46,63,1.4546675526402968e-05,6.376624888286233e-06,6.376624888286233e-06,1.4546675526402968e-05,6.376624888286233e-06,1.4546675526402968e-05,0.0002013950693883,6.719811297204416e-05,6.719811297204416e-05,0.0002013950693883,6.719811297204416e-05,0.0002013950693883,overhead_line,oh_line_219_220,,1000000.0,7199.557856794634,51.83363333333335
63,64,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_220_77,CLOSED,1000000.0,7199.557856794634,51.83363333333335
64,65,3.202160288578276e-06,1.4036867018425322e-06,1.4036867018425322e-06,3.202160288578276e-06,1.4036867018425322e-06,3.202160288578276e-06,4.4333104999859966e-05,1.4792323403097518e-05,1.4792323403097518e-05,4.4333104999859966e-05,1.4792323403097518e-05,4.4333104999859966e-05,overhead_line,oh_line_77_99,,1000000.0,7199.557856794634,51.83363333333335
65,66,0.0013000385100811,0.0003022306294456,0.0003022306294456,0.0013000385100811,0.0003022306294456,0.0013000385100811,0.0009244044542653,-1.7552993262418413e-06,-1.7552993262418413e-06,0.0009244044542653,-1.7552993262418413e-06,0.0009244044542653,overhead_line,oh_line_99_47,,1000000.0,7199.557856794634,51.83363333333335
66,67,0.0001898852046983,4.4144173032848266e-05,4.4144173032848266e-05,0.0001898852046983,4.4144173032848266e-05,0.0001898852046983,0.0001350196380038,-2.563811527778938e-07,-2.563811527778938e-07,0.0001350196380038,-2.563811527778938e-07,0.0001350196380038,overhead_line,oh_line_47_150,,1000000.0,7199.557856794634,51.83363333333335
67,68,0.0006055404882485,0.0001098834446968,0.0001098834446968,0.0006055404882485,0.0001098834446968,0.0006055404882485,0.000262203954505,2.799599113691185e-05,2.799599113691185e-05,0.000262203954505,2.799599113691185e-05,0.000262203954505,overhead_line,oh_line_150_36,,1000000.0,7199.557856794634,51.83363333333335
68,69,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_36_324,CLOSED,1000000.0,7199.557856794634,51.83363333333335
67,70,9.674655346923156e-05,2.2491465848867635e-05,2.2491465848867635e-05,9.674655346923156e-05,2.2491465848867635e-05,9.674655346923156e-05,6.879253519666853e-05,-1.306262536101077e-07,-1.306262536101077e-07,6.879253519666853e-05,-1.306262536101077e-07,6.879253519666853e-05,overhead_line,oh_line_150_247,,1000000.0,7199.557856794634,51.83363333333335
70,71,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_247_266,CLOSED,1000000.0,7199.557856794634,51.83363333333335
66,72,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_47_328,CLOSED,1000000.0,7199.557856794634,51.83363333333335
63,73,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_220_254,CLOSED,1000000.0,7199.557856794634,51.83363333333335
73,74,4.221959158201889e-05,1.850721822773431e-05,1.850721822773431e-05,4.221959158201889e-05,1.850721822773431e-05,4.221959158201889e-05,0.0005845196423592,0.0001950326643096,0.0001950326643096,0.0005845196423592,0.0001950326643096,0.0005845196423592,overhead_line,oh_line_254_222,,1000000.0,7199.557856794634,51.83363333333335
74,75,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_222_75,CLOSED,1000000.0,7199.557856794634,51.83363333333335
75,76,2.820945014700002e-06,1.2365786365808227e-06,1.2365786365808227e-06,2.820945014700002e-06,1.2365786365808227e-06,2.820945014700002e-06,3.905527527201099e-05,1.3031306118134713e-05,1.3031306118134713e-05,3.905527527201099e-05,1.3031306118134713e-05,3.905527527201099e-05,overhead_line,oh_line_75_100,,1000000.0,7199.557856794634,51.83363333333335
76,77,0.0003215914973657,7.47630165718421e-05,7.47630165718421e-05,0.0003215914973657,7.47630165718421e-05,0.0003215914973657,0.0002286706203805,-4.3420970553868173e-07,-4.3420970553868173e-07,0.0002286706203805,-4.3420970553868173e-07,0.0002286706203805,overhead_line,oh_line_100_148,,1000000.0,7199.557856794634,51.83363333333335
77,78,0.0005627493985857,0.0001308269744594,0.0001308269744594,0.0005627493985857,0.0001308269744594,0.0005627493985857,0.0004001481853452,-7.598187534605907e-07,-7.598187534605907e-07,0.0004001481853452,-7.598187534605907e-07,0.0004001481853452,overhead_line,oh_line_148_149,,1000000.0,7199.557856794634,51.83363333333335
78,79,0.0006228928797781,0.0001130322689158,0.0001130322689158,0.0006228928797781,0.0001130322689158,0.0006228928797781,0.0002697176811136,2.8798245336083694e-05,2.8798245336083694e-05,0.0002697176811136,2.8798245336083694e-05,0.0002697176811136,overhead_line,oh_line_149_37,,1000000.0,7199.557856794634,51.83363333333335
79,80,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_37_325,CLOSED,1000000.0,7199.557856794634,51.83363333333335
74,81,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_222_228,CLOSED,1000000.0,7199.557856794634,51.83363333333335
