fb,tb,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base
11,12,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_5_235,CLOSED,1000000.0,7199.557856794634,51.83363333333335
12,13,0.0009974407430351,0.0005582137397304,0.0005582137397304,0.0009974407430351,0.0005582137397304,0.0009974407430351,0.0024362269475903,0.0005091361244094,0.0005091361244094,0.0024362269475903,0.0005091361244094,0.0024362269475903,overhead_line,oh_line_235_155,,1000000.0,7199.557856794634,51.83363333333335
13,14,0.0006122827943001,0.0003426616275357,0.0003426616275357,0.0006122827943001,0.0003426616275357,0.0006122827943001,0.0014954871789984,0.0003125351466834,0.0003125351466834,0.0014954871789984,0.0003125351466834,0.0014954871789984,overhead_line,oh_line_155_161,,1000000.0,7199.557856794634,51.83363333333335
14,15,0.0007442295971218,0.000416505130283,0.000416505130283,0.0007442295971218,0.000416505130283,0.0007442295971218,0.0018177643257136,0.0003798863996636,0.0003798863996636,0.0018177643257136,0.0003798863996636,0.0018177643257136,overhead_line,oh_line_161_221,,1000000.0,7199.557856794634,51.83363333333335
15,16,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_221_230,CLOSED,1000000.0,7199.557856794634,51.83363333333335
11,17,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_5_237,CLOSED,1000000.0,7199.557856794634,51.83363333333335
17,18,0.0007556903518214,0.0004229190960104,0.0004229190960104,0.0007556903518214,0.0004229190960104,0.0007556903518214,0.0018457569655106,0.0003857364556907,0.0003857364556907,0.0018457569655106,0.0003857364556907,0.0018457569655106,overhead_line,oh_line_237_177,,1000000.0,7199.557856794634,51.83363333333335
18,19,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_177_240,CLOSED,1000000.0,7199.557856794634,51.83363333333335
19,20,2.676253876110275e-06,1.2239522846374638e-06,1.2239522846374638e-06,2.676253876110275e-06,1.2239522846374638e-06,2.676253876110275e-06,4.09841335908082e-05,1.3719226354667693e-05,1.3719226354667693e-05,4.09841335908082e-05,1.3719226354667693e-05,4.09841335908082e-05,overhead_line,oh_line_240_6,,1000000.0,7199.557856794634,51.83363333333335
20,21,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_6_72,CLOSED,1000000.0,7199.557856794634,51.83363333333335
21,22,0.0008343006016802,0.0001939567128491,0.0001939567128491,0.0008343006016802,0.0001939567128491,0.0008343006016802,0.0005932371898286,-1.1264645413627829e-06,-1.1264645413627829e-06,0.0005932371898286,-1.1264645413627829e-06,0.0005932371898286,overhead_line,oh_line_72_174,,1000000.0,7199.557856794634,51.83363333333335
22,23,0.0011487953672469,0.0002670698938953,0.0002670698938953,0.0011487953672469,0.0002670698938953,0.0011487953672469,0.0008168616131657,-1.551092308790495e-06,-1.551092308790495e-06,0.0008168616131657,-1.551092308790495e-06,0.0008168616131657,overhead_line,oh_line_174_134,,1000000.0,7199.557856794634,51.83363333333335
23,24,0.0008734338383542,0.0002030543377737,0.0002030543377737,0.0008734338383542,0.0002030543377737,0.0008734338383542,0.0006210632411423,-1.1793018561307358e-06,-1.1793018561307358e-06,0.0006210632411423,-1.1793018561307358e-06,0.0006210632411423,overhead_line,oh_line_134_136,,1000000.0,7199.557856794634,51.83363333333335
24,25,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_136_245,CLOSED,1000000.0,7199.557856794634,51.83363333333335
25,26,7.693285931873295e-05,1.7885213643019544e-05,1.7885213643019544e-05,7.693285931873295e-05,1.7885213643019544e-05,7.693285931873295e-05,5.4703823988390826e-05,-1.0387399687075767e-07,-1.0387399687075767e-07,5.4703823988390826e-05,-1.0387399687075767e-07,5.4703823988390826e-05,overhead_line,oh_line_245_135,,1000000.0,7199.557856794634,51.83363333333335
26,27,0.0001525457474698,1.7205490158227085e-05,1.7205490158227085e-05,0.0001525457474698,1.7205490158227085e-05,0.0001525457474698,6.191096877018951e-05,-6.455058371775572e-06,-6.455058371775572e-06,6.191096877018951e-05,-6.455058371775572e-06,6.191096877018951e-05,overhead_line,oh_line_135_49,,1000000.0,7199.557856794634,51.83363333333335
27,28,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_49_329,CLOSED,1000000.0,7199.557856794634,51.83363333333335
26,29,0.0012541390888763,0.0001414531582073,0.0001414531582073,0.0012541390888763,0.0001414531582073,0.0012541390888763,0.0005089946278592,-5.306959492020478e-05,-5.306959492020478e-05,0.0005089946278592,-5.306959492020478e-05,0.0005089946278592,overhead_line,oh_line_135_68,,1000000.0,7199.557856794634,51.83363333333335
29,30,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_68_291,CLOSED,1000000.0,7199.557856794634,51.83363333333335
26,31,0.001335962737997,0.0003105822297491,0.0003105822297491,0.001335962737997,0.0003105822297491,0.001335962737997,0.0009499487101039,-1.8038038686592803e-06,-1.8038038686592803e-06,0.0009499487101039,-1.8038038686592803e-06,0.0009499487101039,overhead_line,oh_line_135_132,,1000000.0,7199.557856794634,51.83363333333335
31,32,0.0002179085597516,2.4577699754909333e-05,2.4577699754909333e-05,0.0002179085597516,2.4577699754909333e-05,0.0002179085597516,8.843858489214238e-05,-9.220922223250504e-06,-9.220922223250504e-06,8.843858489214238e-05,-9.220922223250504e-06,8.843858489214238e-05,overhead_line,oh_line_132_25,,1000000.0,7199.557856794634,51.83363333333335
32,33,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_25_310,CLOSED,1000000.0,7199.557856794634,51.83363333333335
31,34,0.0009533048160814,0.0002216225999335,0.0002216225999335,0.0009533048160814,0.0002216225999335,0.0009533048160814,0.0006778562415072,-1.287142871841899e-06,-1.287142871841899e-06,0.0006778562415072,-1.287142871841899e-06,0.0006778562415072,overhead_line,oh_line_132_130,,1000000.0,7199.557856794634,51.83363333333335
34,35,0.0006583990971054,7.426020963105795e-05,7.426020963105795e-05,0.0006583990971054,7.426020963105795e-05,0.0006583990971054,0.0002672124698021,-2.786052495223792e-05,-2.786052495223792e-05,0.0002672124698021,-2.786052495223792e-05,0.0002672124698021,overhead_line,oh_line_130_69,,1000000.0,7199.557856794634,51.83363333333335
35,36,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_69_292,CLOSED,1000000.0,7199.557856794634,51.83363333333335
34,37,0.0028349746751684,0.0006590698459272,0.0006590698459272,0.0028349746751684,0.0006590698459272,0.0028349746751684,0.0020158350672948,-3.827755176979683e-06,-3.827755176979683e-06,0.0020158350672948,-3.827755176979683e-06,0.0020158350672948,overhead_line,oh_line_130_129,,1000000.0,7199.557856794634,51.83363333333335
37,38,0.0021270787259109,0.0002399111918323,0.0002399111918323,0.0021270787259109,0.0002399111918323,0.0021270787259109,0.0008632787655891,-9.000852245871242e-05,-9.000852245871242e-05,0.0008632787655891,-9.000852245871242e-05,0.0008632787655891,overhead_line,oh_line_129_24,,1000000.0,7199.557856794634,51.83363333333335
38,39,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_24_327,CLOSED,1000000.0,7199.557856794634,51.83363333333335
37,40,0.0001928493314332,0.0,0.0,0.0,0.0,0.0,7.245694982531233e-05,0.0,0.0,0.0,0.0,0.0,overhead_line,oh_line_129_70,,1000000.0,7199.557856794634,51.83363333333335
40,41,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,switch,switch_70_293,CLOSED,1000000.0,7199.557856794634,51.83363333333335
37,42,0.0013739499001145,0.000319413417309,0.000319413417309,0.0013739499001145,0.000319413417309,0.0013739499001145,0.0009769598344622,-1.8550937647306217e-06,-1.8550937647306217e-06,0.0009769598344622,-1.8550937647306217e-06,0.0009769598344622,overhead_line,oh_line_129_128,,1000000.0,7199.557856794634,51.83363333333335
42,43,0.0001352825168536,0.0,0.0,0.0,0.0,0.0,5.082806594688519e-05,0.0,0.0,0.0,0.0,0.0,overhead_line,oh_line_128_11,,1000000.0,7199.557856794634,51.83363333333335
43,44,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,switch,switch_11_297,CLOSED,1000000.0,7199.557856794634,51.83363333333335
42,45,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_128_73,CLOSED,1000000.0,7199.557856794634,51.83363333333335
45,46,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586136e-05,1.3720323980586136e-05,4.098741258381491e-05,1.3720323980586136e-05,4.098741258381491e-05,overhead_line,oh_line_73_7,,1000000.0,7199.557856794634,51.83363333333335
46,47,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_7_241,CLOSED,1000000.0,7199.557856794634,51.83363333333335
47,48,4.729122548486856e-05,2.646634601471759e-05,2.646634601471759e-05,4.729122548486856e-05,2.646634601471759e-05,4.729122548486856e-05,0.0001155077719807,2.4139450318293973e-05,2.4139450318293973e-05,0.0001155077719807,2.4139450318293973e-05,0.0001155077719807,overhead_line,oh_line_241_159,,1000000.0,7199.557856794634,51.83363333333335
48,49,0.0006761886561574,0.0003784262886318,0.0003784262886318,0.0006761886561574,0.0003784262886318,0.0006761886561574,0.0016515758327385,0.0003451554131607,0.0003451554131607,0.0016515758327385,0.0003451554131607,0.0016515758327385,overhead_line,oh_line_159_164,,1000000.0,7199.557856794634,51.83363333333335
49,50,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_164_249,CLOSED,1000000.0,7199.557856794634,51.83363333333335
50,51,4.762238185525847e-05,2.0875564648880427e-05,2.0875564648880427e-05,4.762238185525847e-05,2.0875564648880427e-05,4.762238185525847e-05,0.0006593199168271,0.0002199907594074,0.0002199907594074,0.0006593199168271,0.0002199907594074,0.0006593199168271,overhead_line,oh_line_249_184,,1000000.0,7199.557856794634,51.83363333333335
51,52,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_184_89,CLOSED,1000000.0,7199.557856794634,51.83363333333335
52,53,2.923450633053921e-06,1.281512606270212e-06,1.281512606270212e-06,2.923450633053921e-06,1.281512606270212e-06,2.923450633053921e-06,4.047443981470086e-05,1.3504829027882267e-05,1.3504829027882267e-05,4.047443981470086e-05,1.3504829027882267e-05,4.047443981470086e-05,overhead_line,oh_line_89_192,,1000000.0,7199.557856794634,51.83363333333335
53,54,0.0009619668534218,0.0001084993289135,0.0001084993289135,0.0009619668534218,0.0001084993289135,0.0009619668534218,0.0003904159952538,-4.070616384623088e-05,-4.070616384623088e-05,0.0003904159952538,-4.070616384623088e-05,0.0003904159952538,overhead_line,oh_line_192_127,,1000000.0,7199.557856794634,51.83363333333335
54,55,0.0001315293037766,1.483506540944311e-05,1.483506540944311e-05,0.0001315293037766,1.483506540944311e-05,0.0001315293037766,5.338140691264048e-05,-5.565735837015615e-06,-5.565735837015615e-06,5.338140691264048e-05,-5.565735837015615e-06,5.338140691264048e-05,overhead_line,oh_line_127_179,,1000000.0,7199.557856794634,51.83363333333335
55,56,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586136e-05,1.3720323980586136e-05,4.098741258381491e-05,1.3720323980586136e-05,4.098741258381491e-05,overhead_line,oh_line_179_2,,1000000.0,7199.557856794634,51.83363333333335
56,57,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_2_79,CLOSED,1000000.0,7199.557856794634,51.83363333333335
57,58,0.001431882270164,0.0001615006430246,0.0001615006430246,0.001431882270164,0.0001615006430246,0.001431882270164,0.0005811320209254,-6.059089675540607e-05,-6.059089675540607e-05,0.0005811320209254,-6.059089675540607e-05,0.0005811320209254,overhead_line,oh_line_79_22,,1000000.0,7199.557856794634,51.83363333333335
58,59,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_22_308,CLOSED,1000000.0,7199.557856794634,51.83363333333335
51,60,2.63681899765678e-05,1.1558658619865336e-05,1.1558658619865336e-05,2.63681899765678e-05,1.1558658619865336e-05,2.63681899765678e-05,0.0003650609680774,0.000121807392053,0.000121807392053,0.0003650609680774,0.000121807392053,0.0003650609680774,overhead_line,oh_line_184_185,,1000000.0,7199.557856794634,51.83363333333335
60,61,0.0001093936598233,4.7953385128025255e-05,4.7953385128025255e-05,0.0001093936598233,4.7953385128025255e-05,0.0001093936598233,0.0015145277469601,0.0005053420967484,0.0005053420967484,0.0015145277469601,0.0005053420967484,0.0015145277469601,overhead_line,oh_line_185_101,,1000000.0,7199.557856794634,51.83363333333335
60,62,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_185_250,CLOSED,1000000.0,7199.557856794634,51.83363333333335
62,63,3.8669824419022645e-05,1.6951155909708555e-05,1.6951155909708555e-05,3.8669824419022645e-05,1.6951155909708555e-05,3.8669824419022645e-05,0.0005353740074816,0.0001786345770346,0.0001786345770346,0.0005353740074816,0.0001786345770346,0.0005353740074816,overhead_line,oh_line_250_186,,1000000.0,7199.557856794634,51.83363333333335
63,64,4.651234443308394e-05,2.0388972902173787e-05,2.0388972902173787e-05,4.651234443308394e-05,2.0388972902173787e-05,4.651234443308394e-05,0.0006439517274936,0.0002148629609656,0.0002148629609656,0.0006439517274936,0.0002148629609656,0.0006439517274936,overhead_line,oh_line_186_187,,1000000.0,7199.557856794634,51.83363333333335
64,65,3.6362545314704107e-05,0.0,0.0,0.0,0.0,0.0,0.0001609061930889,0.0,0.0,0.0,0.0,0.0,overhead_line,oh_line_187_50,,1000000.0,7199.557856794634,51.83363333333335
65,66,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,switch,switch_50_269,CLOSED,1000000.0,7199.557856794634,51.83363333333335
64,67,0.0002593944282345,0.0001137071466233,0.0001137071466233,0.0002593944282345,0.0001137071466233,0.0002593944282345,0.0035912507141876,0.0011982680208398,0.0011982680208398,0.0035912507141876,0.0011982680208398,0.0035912507141876,overhead_line,oh_line_187_188,,1000000.0,7199.557856794634,51.83363333333335
67,68,3.1814860805541075e-05,0.0,0.0,0.0,0.0,0.0,0.0001407824477513,0.0,0.0,0.0,0.0,0.0,overhead_line,oh_line_188_52,,1000000.0,7199.557856794634,51.83363333333335
68,69,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,switch,switch_52_270,CLOSED,1000000.0,7199.557856794634,51.83363333333335
67,94,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,switch, ,CLOSED,1000000.0,7199.557856794634,51.83363333333335
63,70,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_186_263,CLOSED,1000000.0,7199.557856794634,51.83363333333335
46,71,2.568552804049833e-06,1.1746965042412206e-06,1.1746965042412206e-06,2.568552804049833e-06,1.1746965042412206e-06,2.568552804049833e-06,3.933480010843549e-05,1.3167120517688903e-05,1.3167120517688903e-05,3.933480010843549e-05,1.3167120517688903e-05,3.933480010843549e-05,overhead_line,oh_line_7_242,,1000000.0,7199.557856794634,51.83363333333335
71,72,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_242_264,CLOSED,1000000.0,7199.557856794634,51.83363333333335
42,73,0.0006894248704728,0.0001602762617743,0.0001602762617743,0.0006894248704728,0.0001602762617743,0.0006894248704728,0.0004902219558916,-9.30854741033653e-07,-9.30854741033653e-07,0.0004902219558916,-9.30854741033653e-07,0.0004902219558916,overhead_line,oh_line_128_131,,1000000.0,7199.557856794634,51.83363333333335
73,74,0.0,0.0,0.0,0.0002054643746142,0.0,0.0,0.0,0.0,0.0,7.719664761951976e-05,0.0,0.0,overhead_line,oh_line_131_23,,1000000.0,7199.557856794634,51.83363333333335
74,75,0.0,0.0,0.0,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,switch,switch_23_309,CLOSED,1000000.0,7199.557856794634,51.83363333333335
73,76,0.002780930561992,0.0006465057670815,0.0006465057670815,0.002780930561992,0.0006465057670815,0.002780930561992,0.0019774064987872,-3.7547853420784056e-06,-3.7547853420784056e-06,0.0019774064987872,-3.7547853420784056e-06,0.0019774064987872,overhead_line,oh_line_131_133,,1000000.0,7199.557856794634,51.83363333333335
76,77,0.0023455145118569,0.0005452810219046,0.0005452810219046,0.0023455145118569,0.0005452810219046,0.0023455145118569,0.0016677998732278,-3.1668908347154253e-06,-3.1668908347154253e-06,0.0016677998732278,-3.1668908347154253e-06,0.0016677998732278,overhead_line,oh_line_133_137,,1000000.0,7199.557856794634,51.83363333333335
77,78,0.0,0.0,0.0,0.0002221906151347,0.0,0.0,0.0,0.0,0.0,8.348099592992709e-05,0.0,0.0,overhead_line,oh_line_137_26,,1000000.0,7199.557856794634,51.83363333333335
78,79,0.0,0.0,0.0,1.9292492840877443e-06,0.0,0.0,0.0,0.0,0.0,-1.9292492840877443e-06,0.0,0.0,switch,switch_26_311,CLOSED,1000000.0,7199.557856794634,51.83363333333335
20,80,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_6_239,CLOSED,1000000.0,7199.557856794634,51.83363333333335
80,81,3.106676881846752e-05,1.7386393452034387e-05,1.7386393452034387e-05,3.106676881846752e-05,1.7386393452034387e-05,3.106676881846752e-05,7.58798955212127e-05,1.585779845530271e-05,1.585779845530271e-05,7.58798955212127e-05,1.585779845530271e-05,7.58798955212127e-05,overhead_line,oh_line_239_160,,1000000.0,7199.557856794634,51.83363333333335
81,82,0.0003139171212923,0.0001756824668188,0.0001756824668188,0.0003139171212923,0.0001756824668188,0.0003139171212923,0.0007667356236874,0.0001602366332401,0.0001602366332401,0.0007667356236874,0.0001602366332401,0.0007667356236874,overhead_line,oh_line_160_167,,1000000.0,7199.557856794634,51.83363333333335
82,83,0.0001596485297308,8.934666389536824e-05,8.934666389536824e-05,0.0001596485297308,8.934666389536824e-05,0.0001596485297308,0.0003899380018203,8.149139110507339e-05,8.149139110507339e-05,0.0003899380018203,8.149139110507339e-05,0.0003899380018203,overhead_line,oh_line_167_208,,1000000.0,7199.557856794634,51.83363333333335
83,84,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_208_251,CLOSED,1000000.0,7199.557856794634,51.83363333333335
84,85,7.111945427793196e-05,3.117565119032634e-05,3.117565119032634e-05,7.111945427793196e-05,3.117565119032634e-05,7.111945427793196e-05,0.0009846309834278,0.0003285350741758,0.0003285350741758,0.0009846309834278,0.0003285350741758,0.0009846309834278,overhead_line,oh_line_251_189,,1000000.0,7199.557856794634,51.83363333333335
85,86,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_189_229,CLOSED,1000000.0,7199.557856794634,51.83363333333335
85,87,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_189_260,CLOSED,1000000.0,7199.557856794634,51.83363333333335
87,88,3.0007499518126137e-06,1.3153972391507348e-06,1.3153972391507348e-06,3.0007499518126137e-06,1.3153972391507348e-06,3.0007499518126137e-06,4.154462946984404e-05,1.3861911877855833e-05,1.3861911877855833e-05,4.154462946984404e-05,1.3861911877855833e-05,4.154462946984404e-05,overhead_line,oh_line_260_218,,1000000.0,7199.557856794634,51.83363333333335
88,89,4.544561354190348e-05,2.543345664061926e-05,2.543345664061926e-05,4.544561354190348e-05,2.543345664061926e-05,4.544561354190348e-05,0.0001109999056421,2.3197371584929145e-05,2.3197371584929145e-05,0.0001109999056421,2.3197371584929145e-05,0.0001109999056421,overhead_line,oh_line_218_153,,1000000.0,7199.557856794634,51.83363333333335
89,90,0.0006500042947719,0.0003637723150564,0.0003637723150564,0.0006500042947719,0.0003637723150564,0.0006500042947719,0.0015876211093545,0.0003317898028535,0.0003317898028535,0.0015876211093545,0.0003317898028535,0.0015876211093545,overhead_line,oh_line_153_152,,1000000.0,7199.557856794634,51.83363333333335
90,91,0.0009794140277264,0.0005481251602957,0.0005481251602957,0.0009794140277264,0.0005481251602957,0.0009794140277264,0.0023921970942699,0.0004999345231793,0.0004999345231793,0.0023921970942699,0.0004999345231793,0.0023921970942699,overhead_line,oh_line_152_175,,1000000.0,7199.557856794634,51.83363333333335
91,92,0.0009802480626537,0.0005485919246214,0.0005485919246214,0.0009802480626537,0.0005485919246214,0.0009802480626537,0.0023942342061276,0.0005003602500342,0.0005003602500342,0.0023942342061276,0.0005003602500342,0.0023942342061276,overhead_line,oh_line_175_172,,1000000.0,7199.557856794634,51.83363333333335
11,93,1.9292492840877443e-06,0.0,0.0,1.9292492840877443e-06,0.0,1.9292492840877443e-06,-1.9292492840877443e-06,0.0,0.0,-1.9292492840877443e-06,0.0,-1.9292492840877443e-06,switch,switch_5_238,CLOSED,1000000.0,7199.557856794634,51.83363333333335
