fb,tb,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base
260,218,3.0007499518126137e-06,1.3153972391507348e-06,1.3153972391507348e-06,3.0007499518126137e-06,1.3153972391507348e-06,3.0007499518126137e-06,4.154462946984404e-05,1.3861911877855833e-05,1.3861911877855833e-05,4.154462946984404e-05,1.3861911877855833e-05,4.154462946984404e-05,overhead_line,oh_line_260_218,,1000000.0,7199.557856794634,51.833633333333346
191,193,0.00014160130920610274,6.207180677527793e-05,6.207180677527793e-05,0.00014160130920610274,6.207180677527793e-05,0.00014160130920610274,0.001960434563985861,0.0006541247693158628,0.0006541247693158628,0.001960434563985861,0.0006541247693158628,0.001960434563985861,overhead_line,oh_line_191_193,,1000000.0,7199.557856794634,51.833633333333346
193,195,0.00010482723857663726,4.595166622537524e-05,4.595166622537524e-05,0.00010482723857663726,4.595166622537524e-05,0.00010482723857663726,0.0014513067916181012,0.0004842475937292148,0.0004842475937292148,0.0014513067916181012,0.0004842475937292148,0.0014513067916181012,overhead_line,oh_line_193_195,,1000000.0,7199.557856794634,51.833633333333346
256,197,5.0140611214819606e-05,2.197944601197572e-05,2.197944601197572e-05,5.0140611214819606e-05,2.197944601197572e-05,5.0140611214819606e-05,0.0006941841698782332,0.00023162367585536912,0.00023162367585536912,0.0006941841698782332,0.00023162367585536912,0.0006941841698782332,overhead_line,oh_line_256_197,,1000000.0,7199.557856794634,51.833633333333346
197,199,0.00010855176941682707,4.758433727860913e-05,4.758433727860913e-05,0.00010855176941682707,4.758433727860913e-05,0.00010855176941682707,0.0015028719857160715,0.0005014529987520094,0.0005014529987520094,0.0015028719857160715,0.0005014529987520094,0.0015028719857160715,overhead_line,oh_line_197_199,,1000000.0,7199.557856794634,51.833633333333346
199,210,0.00016286294294467395,7.139197498944612e-05,7.139197498944612e-05,0.00016286294294467395,7.139197498944612e-05,0.00016286294294467395,0.0022547965434166735,0.0007523425142116978,0.0007523425142116978,0.0022547965434166735,0.0007523425142116978,0.0022547965434166735,overhead_line,oh_line_199_210,,1000000.0,7199.557856794634,51.833633333333346
86,97,2.9949885119051335e-06,1.3128716764515655e-06,1.3128716764515655e-06,2.9949885119051335e-06,1.3128716764515655e-06,2.9949885119051335e-06,4.146486378126194e-05,1.3835297007050351e-05,1.3835297007050351e-05,4.146486378126194e-05,1.3835297007050351e-05,4.146486378126194e-05,overhead_line,oh_line_86_97,,1000000.0,7199.557856794634,51.833633333333346
213,211,7.535867374985667e-05,3.3033939178019365e-05,3.3033939178019365e-05,7.535867374985667e-05,3.3033939178019365e-05,7.535867374985667e-05,0.0010433219123724448,0.0003481180743239193,0.0003481180743239193,0.0010433219123724448,0.0003481180743239193,0.0010433219123724448,overhead_line,oh_line_213_211,,1000000.0,7199.557856794634,51.833633333333346
215,213,9.063753226450192e-05,3.9731520992658374e-05,3.9731520992658374e-05,9.063753226450192e-05,3.9731520992658374e-05,9.063753226450192e-05,0.0012548538713514602,0.0004186984937941603,0.0004186984937941603,0.0012548538713514602,0.0004186984937941603,0.0012548538713514602,overhead_line,oh_line_215_213,,1000000.0,7199.557856794634,51.833633333333346
214,215,1.2170801744555815e-05,5.335145970216248e-06,5.335145970216248e-06,1.2170801744555815e-05,5.335145970216248e-06,1.2170801744555815e-05,0.00016850169355932983,5.622280562363302e-05,5.622280562363302e-05,0.00016850169355932983,5.622280562363302e-05,0.00016850169355932983,overhead_line,oh_line_214_215,,1000000.0,7199.557856794634,51.833633333333346
216,214,5.366589225820907e-05,2.3524774688530007e-05,2.3524774688530007e-05,5.366589225820907e-05,2.3524774688530007e-05,5.366589225820907e-05,0.000742990800579406,0.0002479086499294742,0.0002479086499294742,0.000742990800579406,0.0002479086499294742,0.000742990800579406,overhead_line,oh_line_216_214,,1000000.0,7199.557856794634,51.833633333333346
210,217,5.2872734030945955e-05,2.317708889027768e-05,2.317708889027768e-05,5.2872734030945955e-05,2.317708889027768e-05,5.2872734030945955e-05,0.0007320097241179368,0.0002442446693819193,0.0002442446693819193,0.0007320097241179368,0.0002442446693819193,0.0007320097241179368,overhead_line,oh_line_210_217,,1000000.0,7199.557856794634,51.833633333333346
211,219,4.5857460763600354e-05,2.0101900608701527e-05,2.0101900608701527e-05,4.5857460763600354e-05,2.0101900608701527e-05,4.5857460763600354e-05,0.0006348850275581567,0.00021183773731739283,0.00021183773731739283,0.0006348850275581567,0.00021183773731739283,0.0006348850275581567,overhead_line,oh_line_211_219,,1000000.0,7199.557856794634,51.833633333333346
74,98,3.3332330464734507e-06,1.461143253248636e-06,1.461143253248636e-06,3.3332330464734507e-06,1.461143253248636e-06,3.3332330464734507e-06,4.6147774415102754e-05,1.539781171392226e-05,1.539781171392226e-05,4.6147774415102754e-05,1.539781171392226e-05,4.6147774415102754e-05,overhead_line,oh_line_74_98,,1000000.0,7199.557856794634,51.833633333333346
219,220,1.4546675526402968e-05,6.376624888286233e-06,6.376624888286233e-06,1.4546675526402968e-05,6.376624888286233e-06,1.4546675526402968e-05,0.00020139506938837357,6.719811297204416e-05,6.719811297204416e-05,0.00020139506938837357,6.719811297204416e-05,0.00020139506938837357,overhead_line,oh_line_219_220,,1000000.0,7199.557856794634,51.833633333333346
77,99,3.202160288578276e-06,1.4036867018425322e-06,1.4036867018425322e-06,3.202160288578276e-06,1.4036867018425322e-06,3.202160288578276e-06,4.4333104999859966e-05,1.4792323403097518e-05,1.4792323403097518e-05,4.4333104999859966e-05,1.4792323403097518e-05,4.4333104999859966e-05,overhead_line,oh_line_77_99,,1000000.0,7199.557856794634,51.833633333333346
75,100,2.820945014700002e-06,1.2365786365808227e-06,1.2365786365808227e-06,2.820945014700002e-06,1.2365786365808227e-06,2.820945014700002e-06,3.905527527201099e-05,1.3031306118134711e-05,1.3031306118134711e-05,3.905527527201099e-05,1.3031306118134711e-05,3.905527527201099e-05,overhead_line,oh_line_75_100,,1000000.0,7199.557856794634,51.833633333333346
254,222,4.221959158201889e-05,1.850721822773431e-05,1.850721822773431e-05,4.221959158201889e-05,1.850721822773431e-05,4.221959158201889e-05,0.0005845196423592753,0.00019503266430963065,0.00019503266430963065,0.0005845196423592753,0.00019503266430963065,0.0005845196423592753,overhead_line,oh_line_254_222,,1000000.0,7199.557856794634,51.833633333333346
251,189,7.111945427793196e-05,3.117565119032634e-05,3.117565119032634e-05,7.111945427793196e-05,3.117565119032634e-05,7.111945427793196e-05,0.0009846309834278069,0.0003285350741758349,0.0003285350741758349,0.0009846309834278069,0.0003285350741758349,0.0009846309834278069,overhead_line,oh_line_251_189,,1000000.0,7199.557856794634,51.833633333333346
217,216,7.31592440651761e-05,3.206980561761144e-05,3.206980561761144e-05,7.31592440651761e-05,3.206980561761144e-05,7.31592440651761e-05,0.001012871360756228,0.00033795784739392614,0.00033795784739392614,0.001012871360756228,0.00033795784739392614,0.001012871360756228,overhead_line,oh_line_217_216,,1000000.0,7199.557856794634,51.833633333333346
252,212,3.4710274842606863e-06,1.5215462944704378e-06,1.5215462944704378e-06,3.4710274842606863e-06,1.5215462944704378e-06,3.4710274842606863e-06,4.8055503800358e-05,1.60343507073534e-05,1.60343507073534e-05,4.8055503800358e-05,1.60343507073534e-05,4.8055503800358e-05,overhead_line,oh_line_252_212,,1000000.0,7199.557856794634,51.833633333333346
89,192,2.923450633053921e-06,1.2815126062702121e-06,1.2815126062702121e-06,2.923450633053921e-06,1.2815126062702121e-06,2.923450633053921e-06,4.047443981470086e-05,1.3504829027882267e-05,1.3504829027882267e-05,4.047443981470086e-05,1.3504829027882267e-05,4.047443981470086e-05,overhead_line,oh_line_89_192,,1000000.0,7199.557856794634,51.833633333333346
253,181,3.2955436270786843e-06,1.4446218639249027e-06,1.4446218639249027e-06,3.2955436270786843e-06,1.4446218639249027e-06,3.2955436270786843e-06,4.562597386896151e-05,1.522370610073639e-05,1.522370610073639e-05,4.562597386896151e-05,1.522370610073639e-05,4.562597386896151e-05,overhead_line,oh_line_253_181,,1000000.0,7199.557856794634,51.833633333333346
181,182,2.2390395840444994e-06,9.814968039647123e-07,9.814968039647123e-07,2.2390395840444994e-06,9.814968039647123e-07,2.2390395840444994e-06,3.099894072521883e-05,1.0343204166780908e-05,1.0343204166780908e-05,3.099894072521883e-05,1.0343204166780908e-05,3.099894072521883e-05,overhead_line,oh_line_181_182,,1000000.0,7199.557856794634,51.833633333333346
250,186,3.8669824419022645e-05,1.6951155909708555e-05,1.6951155909708555e-05,3.8669824419022645e-05,1.6951155909708555e-05,3.8669824419022645e-05,0.0005353740074816286,0.00017863457703460234,0.00017863457703460234,0.0005353740074816286,0.00017863457703460234,0.0005353740074816286,overhead_line,oh_line_250_186,,1000000.0,7199.557856794634,51.833633333333346
178,3,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586137e-05,1.3720323980586137e-05,4.098741258381491e-05,1.3720323980586137e-05,4.098741258381491e-05,overhead_line,oh_line_178_3,,1000000.0,7199.557856794634,51.833633333333346
179,2,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586137e-05,1.3720323980586137e-05,4.098741258381491e-05,1.3720323980586137e-05,4.098741258381491e-05,overhead_line,oh_line_179_2,,1000000.0,7199.557856794634,51.833633333333346
231,4,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586137e-05,1.3720323980586137e-05,4.098741258381491e-05,1.3720323980586137e-05,4.098741258381491e-05,overhead_line,oh_line_231_4,,1000000.0,7199.557856794634,51.833633333333346
236,5,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586137e-05,1.3720323980586137e-05,4.098741258381491e-05,1.3720323980586137e-05,4.098741258381491e-05,overhead_line,oh_line_236_5,,1000000.0,7199.557856794634,51.833633333333346
240,6,2.676253876110275e-06,1.2239522846374638e-06,1.2239522846374638e-06,2.676253876110275e-06,1.2239522846374638e-06,2.676253876110275e-06,4.09841335908082e-05,1.3719226354667691e-05,1.3719226354667691e-05,4.09841335908082e-05,1.3719226354667691e-05,4.09841335908082e-05,overhead_line,oh_line_240_6,,1000000.0,7199.557856794634,51.833633333333346
7,242,2.568552804049833e-06,1.1746965042412206e-06,1.1746965042412206e-06,2.568552804049833e-06,1.1746965042412206e-06,2.568552804049833e-06,3.933480010843549e-05,1.3167120517688905e-05,1.3167120517688905e-05,3.933480010843549e-05,1.3167120517688905e-05,3.933480010843549e-05,overhead_line,oh_line_7_242,,1000000.0,7199.557856794634,51.833633333333346
73,7,2.676467993549759e-06,1.224050208654156e-06,1.224050208654156e-06,2.676467993549759e-06,1.224050208654156e-06,2.676467993549759e-06,4.098741258381491e-05,1.3720323980586137e-05,1.3720323980586137e-05,4.098741258381491e-05,1.3720323980586137e-05,4.098741258381491e-05,overhead_line,oh_line_73_7,,1000000.0,7199.557856794634,51.833633333333346
244,8,2.7777455424256823e-06,1.2703682685496295e-06,1.2703682685496295e-06,2.7777455424256823e-06,1.2703682685496295e-06,2.7777455424256823e-06,4.253837627598647e-05,1.4239501040011518e-05,1.4239501040011518e-05,4.253837627598647e-05,1.4239501040011518e-05,4.253837627598647e-05,overhead_line,oh_line_244_8,,1000000.0,7199.557856794634,51.833633333333346
80,9,0.0,0.0,0.0,2.676467993549759e-06,0.0,0.0,0.0,0.0,0.0,4.098741258381491e-05,0.0,0.0,overhead_line,oh_line_80_9,,1000000.0,7199.557856794634,51.833633333333346
9,180,0.0,0.0,0.0,2.676467993549759e-06,0.0,0.0,0.0,0.0,0.0,4.098741258381491e-05,0.0,0.0,overhead_line,oh_line_9_180,,1000000.0,7199.557856794634,51.833633333333346
183,51,0.0,0.0,0.0,0.0,0.0,0.0016142229358041128,0.0,0.0,0.0,0.0,0.0,0.0006064924850771106,overhead_line,oh_line_183_51,,1000000.0,7199.557856794634,51.833633333333346
