# output/output_voltage.csv run at 2001-08-01 12:00:00 PDT on 991 powerflow objects (not all are nodes)
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
load_309_p,0.000000,0.000000,7488.722784,4.179866,0.000000,0.000000
load_309_q,0.000000,0.000000,7488.722784,4.179866,0.000000,0.000000
load_310_p,7513.964177,-0.006967,7512.497284,4.181394,7516.695019,2.087465
load_310_q,7513.964177,-0.006967,7512.497284,4.181394,7516.695019,2.087465
load_311_p,0.000000,0.000000,7488.630355,4.179862,0.000000,0.000000
load_311_q,0.000000,0.000000,7488.630355,4.179862,0.000000,0.000000
load_312_p,7465.815872,-0.016163,7462.151693,4.171328,7471.597452,2.078051
load_312_q,7465.815872,-0.016163,7462.151693,4.171328,7471.597452,2.078051
load_313_p,7466.228036,-0.016134,7462.583494,4.171354,7472.095376,2.078082
load_313_q,7466.228036,-0.016134,7462.583494,4.171354,7472.095376,2.078082
load_314_p,7466.008372,-0.015849,7462.722185,4.171736,7471.836669,2.078425
load_314_q,7466.008372,-0.015849,7462.722185,4.171736,7471.836669,2.078425
load_315_p,7466.589366,-0.015817,0.000000,0.000000,0.000000,0.000000
load_315_q,7466.589366,-0.015817,0.000000,0.000000,0.000000,0.000000
load_316_p,7468.602100,-0.015393,7465.309547,4.172233,7474.166904,2.078886
load_316_q,7468.602100,-0.015393,7465.309547,4.172233,7474.166904,2.078886
load_317_p,7466.391137,-0.015827,7463.110719,4.171759,7472.211699,2.078446
load_317_q,7466.391137,-0.015827,7463.110719,4.171759,7472.211699,2.078446
load_318_p,7468.577166,-0.015394,7465.282633,4.172233,7474.148005,2.078886
load_318_q,7468.577166,-0.015394,7465.282633,4.172233,7474.148005,2.078886
load_319_p,7467.240573,-0.015777,7463.916360,4.171810,7472.981582,2.078494
load_319_q,7467.240573,-0.015777,7463.916360,4.171810,7472.981582,2.078494
load_320_p,7468.569947,-0.015392,7465.273147,4.172233,7474.163251,2.078888
load_320_q,7468.569947,-0.015392,7465.273147,4.172233,7474.163251,2.078888
load_321_p,7467.443150,-0.015764,7464.104831,4.171823,7473.161176,2.078505
load_321_q,7467.443150,-0.015764,7464.104831,4.171823,7473.161176,2.078505
load_322_p,7465.351083,-0.016215,7461.852421,4.171321,7471.139737,2.078030
load_322_q,7465.351083,-0.016215,7461.852421,4.171321,7471.139737,2.078030
load_323_p,7465.467990,-0.016213,7461.976312,4.171324,7471.259111,2.078032
load_323_q,7465.467990,-0.016213,7461.976312,4.171324,7471.259111,2.078032
load_324_p,7464.564452,-0.016292,7461.017219,4.171240,7470.339746,2.077950
load_324_q,7464.564452,-0.016292,7461.017219,4.171240,7470.339746,2.077950
load_325_p,7465.173841,-0.016279,7461.664718,4.171252,7470.973449,2.077963
load_325_q,7465.173841,-0.016279,7461.664718,4.171252,7470.973449,2.077963
load_326_p,7464.930226,-0.016262,7461.404591,4.171273,7470.706184,2.077982
load_326_q,7464.930226,-0.016262,7461.404591,4.171273,7470.706184,2.077982
load_327_p,7496.049510,-0.008069,7493.878492,4.180230,7499.366518,2.086350
load_327_q,7496.049510,-0.008069,7493.878492,4.180230,7499.366518,2.086350
load_328_p,7465.096113,-0.016275,7461.580935,4.171257,7470.883236,2.077967
load_328_q,7465.096113,-0.016275,7461.580935,4.171257,7470.883236,2.077967
load_329_p,7520.110894,-0.006580,7518.884319,4.181804,7522.631353,2.087857
load_329_q,7520.110894,-0.006580,7518.884319,4.181804,7522.631353,2.087857
node_1,7559.535750,0.000000,7559.535750,4.188790,7559.535750,2.094395
node_2,7487.189794,-0.009372,7484.648260,4.178838,7490.964150,2.085040
node_3,7464.878398,-0.016264,7461.349672,4.171270,7470.653657,2.077979
node_4,7559.325452,-0.000068,7559.332120,4.188717,7559.355220,2.094329
node_5,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
node_6,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_7,7491.110299,-0.008424,7488.708726,4.179852,7494.614555,2.085990
node_8,7559.270103,-0.000086,7559.278613,4.188697,7559.307817,2.094311
node_9,0.000000,0.000000,7558.464225,4.188649,0.000000,0.000000
node_10,7478.594716,-0.011899,7475.861051,4.176111,7483.145978,2.082509
node_11,7491.148028,-0.008409,0.000000,0.000000,0.000000,0.000000
node_12,0.000000,0.000000,7462.408611,4.171313,0.000000,0.000000
node_13,7558.162324,-0.000161,7557.829479,4.188611,7557.961182,2.094219
node_14,7558.796633,-0.000115,7558.698636,4.188664,7558.800881,2.094278
node_15,7558.844537,-0.000113,0.000000,0.000000,0.000000,0.000000
node_16,7558.142478,-0.000162,7557.808271,4.188610,7557.940840,2.094217
node_17,0.000000,0.000000,0.000000,0.000000,7557.624030,2.094199
node_18,7557.777478,-0.000192,7557.447538,4.188590,7557.283227,2.094181
node_19,0.000000,0.000000,7557.915978,4.188617,0.000000,0.000000
node_20,7557.888021,-0.000179,7557.552839,4.188598,7557.533014,2.094197
node_21,0.000000,0.000000,7558.365454,4.188647,0.000000,0.000000
node_22,7487.086464,-0.009375,7484.539488,4.178835,7490.858441,2.085037
node_23,0.000000,0.000000,7488.722784,4.179866,0.000000,0.000000
node_24,7496.049510,-0.008069,7493.878492,4.180230,7499.366518,2.086350
node_25,7513.964177,-0.006967,7512.497284,4.181394,7516.695019,2.087465
node_26,0.000000,0.000000,7488.630355,4.179862,0.000000,0.000000
node_27,7466.228036,-0.016134,7462.583494,4.171354,7472.095376,2.078082
node_28,7466.589366,-0.015817,0.000000,0.000000,0.000000,0.000000
node_29,7468.602100,-0.015393,7465.309547,4.172233,7474.166904,2.078886
node_30,7466.391137,-0.015827,7463.110719,4.171759,7472.211699,2.078446
node_31,7468.577166,-0.015394,7465.282633,4.172233,7474.148005,2.078886
node_32,7467.240573,-0.015777,7463.916360,4.171810,7472.981582,2.078494
node_33,7467.443150,-0.015764,7464.104831,4.171823,7473.161176,2.078505
node_34,7465.351083,-0.016215,7461.852421,4.171321,7471.139737,2.078030
node_35,7465.467990,-0.016213,7461.976312,4.171324,7471.259111,2.078032
node_36,7464.564452,-0.016292,7461.017219,4.171240,7470.339746,2.077950
node_37,7465.173841,-0.016279,7461.664718,4.171252,7470.973449,2.077963
node_38,7464.930226,-0.016262,7461.404591,4.171273,7470.706184,2.077982
node_39,0.000000,0.000000,7462.406987,4.171312,0.000000,0.000000
node_40,7478.514121,-0.012013,0.000000,0.000000,0.000000,0.000000
node_41,7466.075722,-0.015848,0.000000,0.000000,0.000000,0.000000
node_42,0.000000,0.000000,0.000000,0.000000,7557.287655,2.094180
node_43,7465.815872,-0.016163,7462.151693,4.171328,7471.597452,2.078051
node_44,7466.008372,-0.015849,7462.722185,4.171736,7471.836669,2.078425
node_45,7466.026138,-0.015843,7462.737855,4.171742,7471.852226,2.078430
node_46,7468.569947,-0.015392,7465.273147,4.172233,7474.163251,2.078888
node_47,7465.096113,-0.016275,7461.580935,4.171257,7470.883236,2.077967
node_48,7464.705486,-0.016268,7461.166431,4.171266,7470.477097,2.077975
node_49,7520.110894,-0.006580,7518.884319,4.181804,7522.631353,2.087857
node_50,7485.642704,-0.009916,0.000000,0.000000,0.000000,0.000000
node_51,0.000000,0.000000,0.000000,0.000000,7471.605491,2.078052
node_52,7481.898664,-0.011175,0.000000,0.000000,0.000000,0.000000
node_53,7476.589197,-0.012663,0.000000,0.000000,0.000000,0.000000
node_54,0.000000,0.000000,7462.595858,4.171353,0.000000,0.000000
node_55,7475.177591,-0.013140,7472.324110,4.174734,7480.175776,2.081240
node_56,7474.508140,-0.013366,7471.623846,4.174482,0.000000,0.000000
node_57,7466.505134,-0.016079,0.000000,0.000000,0.000000,0.000000
node_58,7473.087531,-0.013852,7470.109600,4.173941,0.000000,0.000000
node_59,7470.740441,-0.014584,7467.519907,4.173134,7475.940886,2.079722
node_60,0.000000,0.000000,0.000000,0.000000,7475.880086,2.079717
node_61,7470.738036,-0.014583,7467.531099,4.173133,7475.984570,2.079724
node_62,0.000000,0.000000,7463.141264,4.171471,0.000000,0.000000
node_63,7470.824780,-0.014580,7467.641513,4.173134,7476.134216,2.079729
node_64,7466.693057,-0.016043,7463.247859,4.171494,7472.513803,2.078205
node_65,7468.776207,-0.015340,7465.491248,4.172290,7474.358888,2.078942
node_66,7469.436806,-0.015112,7466.189737,4.172542,7474.959209,2.079178
node_67,0.000000,0.000000,7467.087174,4.172883,0.000000,0.000000
node_68,7520.089341,-0.006580,7518.861637,4.181803,7522.609302,2.087857
node_69,7509.555177,-0.007243,7507.915820,4.181102,7512.435670,2.087186
node_70,7496.808486,-0.008051,0.000000,0.000000,0.000000,0.000000
node_71,0.000000,0.000000,7462.475258,4.171326,0.000000,0.000000
node_72,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_73,7491.153369,-0.008409,7488.750960,4.179868,7494.652244,2.086004
node_74,7466.387432,-0.016164,7462.951982,4.171376,7472.199781,2.078084
node_75,7466.204193,-0.016228,7462.757975,4.171306,7472.027822,2.078017
node_76,7559.270103,-0.000086,7559.278613,4.188697,7559.307817,2.094311
node_77,7466.305764,-0.016192,7462.865514,4.171344,7472.123140,2.078054
node_78,7464.878398,-0.016264,7461.349672,4.171270,7470.653657,2.077979
node_79,7487.189794,-0.009372,7484.648260,4.178838,7490.964150,2.085040
node_80,7558.668975,-0.000126,7558.464770,4.188649,7558.605870,2.094261
node_81,7466.076312,-0.015847,7462.794184,4.171738,7471.905914,2.078427
node_82,7466.104013,-0.015841,7462.820383,4.171745,7471.931616,2.078433
node_83,7466.259875,-0.016133,7462.616611,4.171355,7472.128053,2.078083
node_84,7466.137547,-0.015833,7462.853968,4.171753,7471.963408,2.078440
node_85,7466.748515,-0.016033,7463.322247,4.171510,7472.555981,2.078218
node_86,7468.631752,-0.015390,7465.338522,4.172235,7474.227780,2.078890
node_87,7478.913117,-0.011879,7476.198925,4.176132,7483.472349,2.082531
node_88,7478.913117,-0.011879,7476.198925,4.176132,7483.472349,2.082531
node_89,7487.270101,-0.009370,7484.732802,4.178841,7491.046186,2.085042
node_90,7466.297602,-0.016119,7462.670145,4.171370,7472.181428,2.078101
node_91,7466.259875,-0.016133,7462.616611,4.171355,7472.128053,2.078083
node_92,7470.999295,-0.014575,7467.844407,4.173137,7476.370706,2.079736
node_93,7466.797520,-0.016019,7463.386179,4.171532,7472.584637,2.078234
node_94,7467.563419,-0.015757,7464.219697,4.171830,7473.271076,2.078512
node_95,7470.341716,-0.014800,7467.146654,4.172886,7475.781764,2.079502
node_96,7467.545769,-0.015758,7464.203190,4.171828,7473.255338,2.078511
node_97,7468.631023,-0.015391,7465.337401,4.172235,7474.226679,2.078890
node_98,7466.376344,-0.016168,7462.940243,4.171371,7472.189376,2.078080
node_99,7466.295491,-0.016196,7462.854637,4.171340,7472.113499,2.078050
node_100,7466.197407,-0.016231,7462.750790,4.171303,7472.021454,2.078014
node_101,7486.885642,-0.009499,7484.355760,4.178702,7490.709271,2.084916
node_102,7466.748515,-0.016033,7463.322247,4.171510,7472.555981,2.078218
node_103,0.000000,0.000000,7462.476413,4.171326,0.000000,0.000000
node_104,0.000000,0.000000,7462.408848,4.171313,0.000000,0.000000
node_105,7478.913117,-0.011879,7476.198925,4.176132,7483.472349,2.082531
node_106,7478.909869,-0.011880,7476.195480,4.176131,7483.469199,2.082530
node_107,7478.616769,-0.011899,7475.884266,4.176111,7483.168537,2.082510
node_108,7478.894457,-0.011881,7476.179115,4.176130,7483.453390,2.082529
node_109,0.000000,0.000000,7462.408848,4.171313,0.000000,0.000000
node_110,7559.253413,-0.000087,7559.257735,4.188696,7559.289829,2.094310
node_111,7558.183580,-0.000160,7557.851845,4.188612,7557.982937,2.094219
node_112,7558.846814,-0.000114,7558.751435,4.188665,7558.852237,2.094279
node_113,7558.183580,-0.000160,7557.851845,4.188612,7557.982937,2.094219
node_114,7558.859050,-0.000113,7558.764419,4.188666,7558.864794,2.094280
node_115,7558.668975,-0.000126,7558.464770,4.188649,7558.605870,2.094261
node_116,7558.160943,-0.000162,7557.827825,4.188610,7557.959706,2.094218
node_117,7558.209369,-0.000158,7557.879211,4.188614,7558.009403,2.094221
node_118,7557.820351,-0.000192,7557.495598,4.188592,7557.298673,2.094180
node_119,0.000000,0.000000,0.000000,0.000000,7557.293334,2.094180
node_120,7557.819122,-0.000192,7557.491635,4.188591,7557.325776,2.094181
node_121,7557.903730,-0.000184,7557.574877,4.188596,7557.482397,2.094190
node_122,7557.984314,-0.000177,7557.654159,4.188601,7557.631568,2.094199
node_123,7558.047596,-0.000172,7557.718088,4.188604,7557.730902,2.094205
node_124,7558.333297,-0.000150,7558.029303,4.188623,7558.160291,2.094231
node_125,7558.254579,-0.000155,7557.927185,4.188617,7558.055800,2.094224
node_126,7558.333297,-0.000150,7558.029303,4.188623,7558.160291,2.094231
node_127,7487.199980,-0.009372,7484.658986,4.178839,7490.974510,2.085040
node_128,7491.153369,-0.008409,7488.750960,4.179868,7494.652244,2.086004
node_129,7496.816093,-0.008051,7494.685388,4.180249,7500.150787,2.086370
node_130,7509.602548,-0.007242,7507.965678,4.181103,7512.484136,2.087187
node_131,7491.156991,-0.008409,7488.726174,4.179866,7494.653371,2.086003
node_132,7513.968877,-0.006967,7512.502231,4.181395,7516.699829,2.087466
node_133,7491.164298,-0.008408,7488.676184,4.179864,7494.655646,2.086002
node_134,7524.542450,-0.006301,7523.490437,4.182098,7526.914763,2.088140
node_135,7520.116374,-0.006579,7518.890087,4.181804,7522.636961,2.087858
node_136,7520.474646,-0.006557,7519.262464,4.181828,7522.983229,2.087880
node_137,7491.170460,-0.008407,7488.634021,4.179862,7494.657564,2.086001
node_138,7466.047985,-0.016149,7462.394523,4.171340,7471.867598,2.078065
node_139,7466.255535,-0.016134,7462.612061,4.171355,7472.123579,2.078082
node_140,7466.622249,-0.015817,7463.351925,4.171770,7472.445057,2.078457
node_141,7468.602124,-0.015393,7465.309374,4.172233,7474.168579,2.078886
node_142,7466.504137,-0.015825,7463.229683,4.171762,7472.327278,2.078449
node_143,7468.601909,-0.015393,7465.308683,4.172233,7474.173314,2.078886
node_144,7467.262694,-0.015776,7463.939649,4.171810,7473.004208,2.078494
node_145,7468.626442,-0.015391,7465.332625,4.172235,7474.221037,2.078889
node_146,7467.463405,-0.015764,7464.126154,4.171823,7473.181893,2.078506
node_147,7465.785903,-0.016207,7462.313214,4.171330,7471.583730,2.078039
node_148,7465.974904,-0.016245,7462.514500,4.171288,7471.793222,2.077999
node_149,7465.585552,-0.016271,7462.101023,4.171261,7471.393846,2.077972
node_150,7464.964727,-0.016284,7461.441406,4.171248,7470.748466,2.077958
node_151,7464.965651,-0.016261,7461.442132,4.171274,7470.742356,2.077982
node_152,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_153,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_154,7481.612441,-0.011246,7479.106270,4.176819,7486.060013,2.083182
node_155,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
node_156,7479.383177,-0.011757,7476.698647,4.176265,7483.914284,2.082656
node_157,7558.333297,-0.000150,7558.029303,4.188623,7558.160291,2.094231
node_158,7550.262341,-0.002063,7550.019265,4.186597,7551.012035,2.092351
node_159,7490.905320,-0.008470,7488.494029,4.179802,7494.421683,2.085943
node_160,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_161,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
node_162,7559.325452,-0.000068,7559.332120,4.188717,7559.355220,2.094329
node_163,7559.378787,-0.000051,7559.383679,4.188736,7559.400897,2.094346
node_164,7487.976201,-0.009133,7485.426216,4.179094,7491.665709,2.085275
node_165,7466.257347,-0.016134,7462.612932,4.171354,7472.124370,2.078081
node_166,0.000000,0.000000,7462.452396,4.171321,0.000000,0.000000
node_167,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_168,7555.413190,-0.000931,7555.313614,4.187800,7555.755534,2.093473
node_169,7551.763965,-0.001733,7551.562623,4.186948,7552.394843,2.092679
node_170,7546.951191,-0.002792,7546.616385,4.185823,7547.963061,2.091628
node_171,7542.761681,-0.003718,7542.311394,4.184840,7544.105634,2.090711
node_172,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_173,7539.845472,-0.004363,7539.315188,4.184154,7541.420814,2.090072
node_174,7529.893432,-0.005965,7529.052171,4.182454,7532.086533,2.088480
node_175,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_176,7537.647893,-0.004850,7537.057535,4.183636,7539.397733,2.089589
node_177,7533.829701,-0.005704,7533.139154,4.182729,7535.885852,2.088743
node_178,7464.883037,-0.016263,7461.354582,4.171272,7470.657999,2.077981
node_179,7487.190488,-0.009372,7484.648994,4.178838,7490.964800,2.085040
node_180,0.000000,0.000000,7558.463679,4.188648,0.000000,0.000000
node_181,7559.475143,-0.000020,7559.477032,4.188769,7559.483680,2.094376
node_182,7559.433968,-0.000033,7559.437140,4.188755,7559.448305,2.094363
node_183,7465.887222,-0.016161,7462.226814,4.171329,7471.670432,2.078052
node_184,7487.270101,-0.009370,7484.732802,4.178841,7491.046186,2.085042
node_185,7486.885642,-0.009499,7484.355760,4.178702,7490.709271,2.084916
node_186,7486.322046,-0.009688,7483.803073,4.178500,7490.215392,2.084730
node_187,7485.644502,-0.009915,7483.138704,4.178256,7489.621693,2.084506
node_188,7481.901288,-0.011174,7479.415234,4.176896,7486.334068,2.083255
node_189,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_190,0.000000,0.000000,7462.411123,4.171313,0.000000,0.000000
node_191,7478.514920,-0.012013,7475.793767,4.175985,7483.122080,2.082395
node_192,7487.269400,-0.009370,7484.732061,4.178840,7491.045528,2.085042
node_193,7476.589920,-0.012663,7473.805245,4.175267,7481.424449,2.081732
node_194,0.000000,0.000000,7462.597035,4.171353,0.000000,0.000000
node_195,7475.178343,-0.013140,7472.324906,4.174734,7480.176481,2.081240
node_196,7466.297602,-0.016119,7462.670145,4.171370,7472.181428,2.078101
node_197,7474.509784,-0.013366,7471.623953,4.174482,7479.585847,2.081007
node_198,7466.259875,-0.016133,7462.616611,4.171355,7472.128053,2.078083
node_199,7473.089167,-0.013852,7470.109708,4.173941,7478.302278,2.080500
node_200,7466.506365,-0.016079,7462.995707,4.171438,7472.366596,2.078160
node_201,7466.076312,-0.015847,7462.794184,4.171738,7471.905914,2.078427
node_202,7466.104013,-0.015841,7462.820383,4.171745,7471.931616,2.078433
node_203,7470.744604,-0.014583,7467.524312,4.173134,7475.945066,2.079722
node_204,7470.751619,-0.014583,7467.545469,4.173133,7475.998207,2.079724
node_205,7466.619450,-0.016057,7463.145611,4.171471,7472.460451,2.078187
node_206,7470.838467,-0.014580,7467.655993,4.173134,7476.147957,2.079729
node_207,7466.694518,-0.016043,7463.249409,4.171494,7472.515219,2.078205
node_208,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_209,7466.748515,-0.016033,7463.322247,4.171510,7472.555981,2.078218
node_210,7470.999295,-0.014575,7467.844407,4.173137,7476.370706,2.079736
node_211,7466.797520,-0.016019,7463.386179,4.171532,7472.584637,2.078234
node_212,7481.851912,-0.011191,7479.364911,4.176878,7486.290523,2.083238
node_213,7467.563419,-0.015757,7464.219697,4.171830,7473.271076,2.078512
node_214,7468.778244,-0.015340,7465.493404,4.172291,7474.360799,2.078942
node_215,7468.631752,-0.015390,7465.338522,4.172235,7474.227780,2.078890
node_216,7469.437327,-0.015112,7466.190288,4.172542,7474.959697,2.079179
node_217,7470.341716,-0.014800,7467.146654,4.172886,7475.781764,2.079502
node_218,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_219,7466.387432,-0.016164,7462.951982,4.171376,7472.199781,2.078084
node_220,7466.305764,-0.016192,7462.865514,4.171344,7472.123140,2.078054
node_221,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
node_222,7466.204193,-0.016228,7462.757975,4.171306,7472.027822,2.078017
node_223,7479.042880,-0.011835,7476.331139,4.176180,7483.586755,2.082575
node_224,7466.258777,-0.016133,7462.615453,4.171355,7472.126929,2.078083
node_225,7466.073843,-0.015848,7462.791564,4.171738,7471.903520,2.078426
node_226,7466.101544,-0.015842,7462.817763,4.171744,7471.929222,2.078432
node_227,7466.137547,-0.015833,7462.853968,4.171753,7471.963408,2.078440
node_228,7466.204193,-0.016228,7462.757975,4.171306,7472.027822,2.078017
node_229,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_230,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
node_231,7559.378787,-0.000051,7559.383679,4.188736,7559.400897,2.094346
node_232,7559.325452,-0.000068,7559.332120,4.188717,7559.355220,2.094329
node_233,7559.325452,-0.000068,7559.332120,4.188717,7559.355220,2.094329
node_234,7559.325452,-0.000068,7559.332120,4.188717,7559.355220,2.094329
node_235,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
node_236,7537.647893,-0.004850,7537.057535,4.183636,7539.397733,2.089589
node_237,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
node_238,7537.598140,-0.004867,7537.010174,4.183619,7539.354799,2.089573
