# file...... output/power_losses.csv
# date...... Wed Mar 15 12:33:31 2023
# user...... nathangray
# host...... (null)
# group..... class=overhead_line
# trigger... (none)
# interval.. 1
# limit..... 0
# property.. timestamp,sum(power_losses.real)
2001-08-01 12:01:14 PDT,+14578.8345789
2001-08-01 12:01:15 PDT,+14578.8345789
2001-08-01 12:01:16 PDT,+14578.8345789
2001-08-01 12:01:17 PDT,+14578.8345789
2001-08-01 12:01:18 PDT,+14578.8345789
2001-08-01 12:01:19 PDT,+14578.8345789
2001-08-01 12:01:20 PDT,+14578.8345789
2001-08-01 12:01:21 PDT,+14578.8345789
2001-08-01 12:01:22 PDT,+14578.8345789
2001-08-01 12:01:23 PDT,+14578.8345789
2001-08-01 12:01:24 PDT,+14578.8345789
2001-08-01 12:01:25 PDT,+14578.8345789
2001-08-01 12:01:26 PDT,+14578.8345789
2001-08-01 12:01:27 PDT,+14578.8345789
2001-08-01 12:01:28 PDT,+14578.8345789
2001-08-01 12:01:29 PDT,+14578.8345789
2001-08-01 12:01:30 PDT,+14578.8345789
2001-08-01 12:01:31 PDT,+14578.8345789
2001-08-01 12:01:32 PDT,+14578.8345789
2001-08-01 12:01:33 PDT,+14578.8345789
2001-08-01 12:01:34 PDT,+14578.8345789
2001-08-01 12:01:35 PDT,+14578.8345789
2001-08-01 12:01:36 PDT,+14578.8345789
2001-08-01 12:01:37 PDT,+14578.8345789
2001-08-01 12:01:38 PDT,+14578.8345789
2001-08-01 12:01:39 PDT,+14578.8345789
2001-08-01 12:01:40 PDT,+14578.8345789
2001-08-01 12:01:41 PDT,+14578.8345789
2001-08-01 12:01:42 PDT,+14578.8345789
2001-08-01 12:01:43 PDT,+14578.8345789
2001-08-01 12:01:44 PDT,+14578.8345789
2001-08-01 12:01:45 PDT,+14578.8345789
2001-08-01 12:01:46 PDT,+14578.8345789
2001-08-01 12:01:47 PDT,+14578.8345789
2001-08-01 12:01:48 PDT,+14578.8345789
2001-08-01 12:01:49 PDT,+14578.8345789
2001-08-01 12:01:50 PDT,+14578.8345789
2001-08-01 12:01:51 PDT,+14578.8345789
2001-08-01 12:01:52 PDT,+14578.8345789
2001-08-01 12:01:53 PDT,+14578.8345789
2001-08-01 12:01:54 PDT,+14578.8345789
2001-08-01 12:01:55 PDT,+14578.8345789
2001-08-01 12:01:56 PDT,+14578.8345789
2001-08-01 12:01:57 PDT,+14578.8345789
2001-08-01 12:01:58 PDT,+14578.8345789
2001-08-01 12:01:59 PDT,+14578.8345789
2001-08-01 12:02:00 PDT,+14578.8345789
2001-08-01 12:02:01 PDT,+14578.8345789
2001-08-01 12:02:02 PDT,+14578.8345789
2001-08-01 12:02:03 PDT,+14578.8345789
2001-08-01 12:02:04 PDT,+14578.8345789
2001-08-01 12:02:05 PDT,+14578.8345789
2001-08-01 12:02:06 PDT,+14578.8345789
2001-08-01 12:02:07 PDT,+14578.8345789
2001-08-01 12:02:08 PDT,+14578.8345789
2001-08-01 12:02:09 PDT,+14578.8345789
2001-08-01 12:02:10 PDT,+14578.8345789
2001-08-01 12:02:11 PDT,+14578.8345789
2001-08-01 12:02:12 PDT,+14578.8345789
2001-08-01 12:02:13 PDT,+14578.8345789
2001-08-01 12:02:14 PDT,+14578.8345789
2001-08-01 12:02:15 PDT,+14578.8345789
2001-08-01 12:02:16 PDT,+14578.8345789
2001-08-01 12:02:17 PDT,+14578.8345789
2001-08-01 12:02:18 PDT,+14578.8345789
2001-08-01 12:02:19 PDT,+14578.8345789
2001-08-01 12:02:20 PDT,+14578.8345789
2001-08-01 12:02:21 PDT,+14578.8345789
2001-08-01 12:02:22 PDT,+14578.8345789
2001-08-01 12:02:23 PDT,+14578.8345789
2001-08-01 12:02:24 PDT,+14578.8345789
2001-08-01 12:02:25 PDT,+14578.8345789
2001-08-01 12:02:26 PDT,+14578.8345789
2001-08-01 12:02:27 PDT,+14578.8345789
2001-08-01 12:02:28 PDT,+14578.8345789
2001-08-01 12:02:29 PDT,+14578.8345789
2001-08-01 12:02:30 PDT,+14578.8345789
2001-08-01 12:02:31 PDT,+14578.8345789
2001-08-01 12:02:32 PDT,+14578.8345789
2001-08-01 12:02:33 PDT,+14578.8345789
2001-08-01 12:02:34 PDT,+14578.8345789
2001-08-01 12:02:35 PDT,+14578.8345789
2001-08-01 12:02:36 PDT,+14578.8345789
2001-08-01 12:02:37 PDT,+14578.8345789
2001-08-01 12:02:38 PDT,+14578.8345789
2001-08-01 12:02:39 PDT,+14578.8345789
2001-08-01 12:02:40 PDT,+14578.8345789
2001-08-01 12:02:41 PDT,+14578.8345789
2001-08-01 12:02:42 PDT,+14578.8345789
2001-08-01 12:02:43 PDT,+14578.8345789
2001-08-01 12:02:44 PDT,+14578.8345789
2001-08-01 12:02:45 PDT,+14578.8345789
2001-08-01 12:02:46 PDT,+14578.8345789
2001-08-01 12:02:47 PDT,+14578.8345789
2001-08-01 12:02:48 PDT,+14578.8345789
2001-08-01 12:02:49 PDT,+14578.8345789
2001-08-01 12:02:50 PDT,+14578.8345789
2001-08-01 12:02:51 PDT,+14578.8345789
2001-08-01 12:02:52 PDT,+14578.8345789
2001-08-01 12:02:53 PDT,+14578.8345789
2001-08-01 12:02:54 PDT,+14578.8345789
2001-08-01 12:02:55 PDT,+14578.8345789
2001-08-01 12:02:56 PDT,+14578.8345789
2001-08-01 12:02:57 PDT,+14578.8345789
2001-08-01 12:02:58 PDT,+14578.8345789
2001-08-01 12:02:59 PDT,+14578.8345789
2001-08-01 12:03:00 PDT,+14578.8345789
2001-08-01 12:03:01 PDT,+14578.8345789
2001-08-01 12:03:02 PDT,+14578.8345789
2001-08-01 12:03:03 PDT,+14578.8345789
2001-08-01 12:03:04 PDT,+14578.8345789
2001-08-01 12:03:05 PDT,+14578.8345789
2001-08-01 12:03:06 PDT,+14578.8345789
2001-08-01 12:03:07 PDT,+14578.8345789
2001-08-01 12:03:08 PDT,+14578.8345789
2001-08-01 12:03:09 PDT,+14578.8345789
2001-08-01 12:03:10 PDT,+14578.8345789
2001-08-01 12:03:11 PDT,+14578.8345789
2001-08-01 12:03:12 PDT,+14578.8345789
2001-08-01 12:03:13 PDT,+14578.8345789
2001-08-01 12:03:14 PDT,+14578.8345789
2001-08-01 12:03:15 PDT,+14578.8345789
2001-08-01 12:03:16 PDT,+14578.8345789
2001-08-01 12:03:17 PDT,+14578.8345789
2001-08-01 12:03:18 PDT,+14578.8345789
2001-08-01 12:03:19 PDT,+14578.8345789
2001-08-01 12:03:20 PDT,+14578.8345789
2001-08-01 12:03:21 PDT,+14578.8345789
2001-08-01 12:03:22 PDT,+14578.8345789
2001-08-01 12:03:23 PDT,+14578.8345789
2001-08-01 12:03:24 PDT,+14578.8345789
2001-08-01 12:03:25 PDT,+14578.8345789
2001-08-01 12:03:26 PDT,+14578.8345789
2001-08-01 12:03:27 PDT,+14578.8345789
2001-08-01 12:03:28 PDT,+14578.8345789
2001-08-01 12:03:29 PDT,+14578.8345789
2001-08-01 12:03:30 PDT,+14578.8345789
2001-08-01 12:03:31 PDT,+14578.8345789
2001-08-01 12:03:32 PDT,+14578.8345789
2001-08-01 12:03:33 PDT,+14578.8345789
2001-08-01 12:03:34 PDT,+14578.8345789
2001-08-01 12:03:35 PDT,+14578.8345789
2001-08-01 12:03:36 PDT,+14578.8345789
2001-08-01 12:03:37 PDT,+14578.8345789
2001-08-01 12:03:38 PDT,+14578.8345789
2001-08-01 12:03:39 PDT,+14578.8345789
2001-08-01 12:03:40 PDT,+14578.8345789
2001-08-01 12:03:41 PDT,+14578.8345789
2001-08-01 12:03:42 PDT,+14578.8345789
2001-08-01 12:03:43 PDT,+14578.8345789
2001-08-01 12:03:44 PDT,+14578.8345789
2001-08-01 12:03:45 PDT,+14578.8345789
2001-08-01 12:03:46 PDT,+14578.8345789
2001-08-01 12:03:47 PDT,+14578.8345789
2001-08-01 12:03:48 PDT,+14578.8345789
2001-08-01 12:03:49 PDT,+14578.8345789
2001-08-01 12:03:50 PDT,+14578.8345789
2001-08-01 12:03:51 PDT,+14578.8345789
2001-08-01 12:03:52 PDT,+14578.8345789
2001-08-01 12:03:53 PDT,+14578.8345789
2001-08-01 12:03:54 PDT,+14578.8345789
2001-08-01 12:03:55 PDT,+14578.8345789
2001-08-01 12:03:56 PDT,+14578.8345789
2001-08-01 12:03:57 PDT,+14578.8345789
2001-08-01 12:03:58 PDT,+14578.8345789
